지표연도,시도,시군구,지표명,분모,분자,항생제 처방률
2010,전라북도,김제시,항생제처방률,1530834,226159,14.77
2010,전라북도,완주군,항생제처방률,1015249,239983,23.64
2010,전라북도,진안군,항생제처방률,437459,42776,9.78
2010,전라북도,무주군,항생제처방률,390730,51471,13.17
2010,전라북도,장수군,항생제처방률,282011,35128,12.46
2010,전라북도,임실군,항생제처방률,512339,78222,15.27
2010,전라북도,순창군,항생제처방률,518675,65595,12.65
2010,전라북도,고창군,항생제처방률,1021013,125066,12.25
2010,전라북도,부안군,항생제처방률,1154322,187134,16.21
2010,전라남도,전체,항생제처방률,28920874,6127406,21.19
2010,전라남도,목포시,항생제처방률,4432153,1102028,24.86
2010,전라남도,여수시,항생제처방률,4276559,1141901,26.7
2010,전라남도,순천시,항생제처방률,3985636,1067593,26.79
2010,전라남도,나주시,항생제처방률,1423634,301198,21.16
2010,전라남도,광양시,항생제처방률,1386309,404095,29.15
2010,전라남도,담양군,항생제처방률,762079,109077,14.31
2010,전라남도,곡성군,항생제처방률,460386,61538,13.37
2010,전라남도,구례군,항생제처방률,375198,59770,15.93
2010,전라남도,고흥군,항생제처방률,1232300,201125,16.32
2010,전라남도,보성군,항생제처방률,756554,110840,14.65
2010,전라남도,화순군,항생제처방률,1246015,243755,19.56
2010,전라남도,장흥군,항생제처방률,786117,118532,15.08
2010,전라남도,강진군,항생제처방률,620383,116025,18.7
2010,전라남도,해남군,항생제처방률,1361137,188647,13.86
2010,전라남도,영암군,항생제처방률,780500,140625,18.02
2010,전라남도,무안군,항생제처방률,985837,145664,14.78
2010,전라남도,함평군,항생제처방률,600183,70010,11.66
2010,전라남도,영광군,항생제처방률,1174008,197420,16.82
2010,전라남도,장성군,항생제처방률,586137,106111,18.1
2010,전라남도,완도군,항생제처방률,773981,125841,16.26
2010,전라남도,진도군,항생제처방률,481893,57560,11.94
2010,전라남도,신안군,항생제처방률,433875,58051,13.38
2010,경상북도,전체,항생제처방률,35104709,8422961,23.99
2010,경상북도,포항시 남구,항생제처방률,2738542,745500,27.22
2010,경상북도,포항시 북구,항생제처방률,3858991,889868,23.06
2010,경상북도,경주시,항생제처방률,3395365,910552,26.82
2010,경상북도,김천시,항생제처방률,1612824,267249,16.57
2010,경상북도,안동시,항생제처방률,2612176,554084,21.21
2010,경상북도,구미시,항생제처방률,5021287,1599910,31.86
2010,경상북도,영주시,항생제처방률,1604374,403618,25.16
2010,경상북도,영천시,항생제처방률,1793909,275397,15.35
2010,경상북도,상주시,항생제처방률,1470132,272444,18.53
2010,경상북도,문경시,항생제처방률,1306823,298175,22.82
2010,경상북도,경산시,항생제처방률,3183214,935953,29.4
2010,경상북도,군위군,항생제처방률,245518,35375,14.41
2010,경상북도,의성군,항생제처방률,787331,129348,16.43
2010,경상북도,청송군,항생제처방률,261891,38805,14.82
2010,경상북도,영양군,항생제처방률,123315,20273,16.44
2010,경상북도,영덕군,항생제처방률,609000,96736,15.88
2010,경상북도,청도군,항생제처방률,704652,114401,16.24
2010,경상북도,고령군,항생제처방률,362055,67601,18.67
2010,경상북도,성주군,항생제처방률,550257,91389,16.61
2010,경상북도,칠곡군,항생제처방률,1376787,447004,32.47
2010,경상북도,예천군,항생제처방률,496364,68416,13.78
2010,경상북도,봉화군,항생제처방률,307602,37531,12.2
2010,경상북도,울진군,항생제처방률,620978,116836,18.81
2010,경상북도,울릉군,항생제처방률,61322,6496,10.59
2010,경상남도,전체,항생제처방률,42773035,10801620,25.25
2010,경상남도,창원시,항생제처방률,5628052,1755286,31.19
2010,경상남도,마산시,항생제처방률,6141964,1494060,24.33
2010,경상남도,진주시,항생제처방률,4692078,969109,20.65
2010,경상남도,진해시,항생제처방률,2015063,537694,26.68
2010,경상남도,통영시,항생제처방률,2224683,540137,24.28
2010,경상남도,사천시,항생제처방률,1646923,321029,19.49
2010,경상남도,김해시,항생제처방률,5986301,1939029,32.39
2010,경상남도,밀양시,항생제처방률,1536786,342864,22.31
2010,경상남도,거제시,항생제처방률,2516958,750965,29.84
2010,경상남도,양산시,항생제처방률,3361834,1016946,30.25
2010,경상남도,의령군,항생제처방률,450281,76923,17.08
2010,경상남도,함안군,항생제처방률,754028,144445,19.16
2010,경상남도,창녕군,항생제처방률,842994,144302,17.12
2010,경상남도,고성군,항생제처방률,756739,110439,14.59
2010,경상남도,남해군,항생제처방률,831164,115252,13.87
2010,경상남도,하동군,항생제처방률,787707,116072,14.74
2010,경상남도,산청군,항생제처방률,399943,43874,10.97
2010,경상남도,함양군,항생제처방률,689698,108434,15.72
2010,경상남도,거창군,항생제처방률,839749,161587,19.24
2010,경상남도,합천군,항생제처방률,670090,113173,16.89
2010,제주특별자치도,전체,항생제처방률,8627821,2261519,26.21
2010,제주특별자치도,제주시,항생제처방률,6377406,1742368,27.32
2010,제주특별자치도,서귀포시,항생제처방률,2250415,519151,23.07
2011,전국,전체,항생제처방률,671864393,157514861,23.44
2011,서울특별시,전체,항생제처방률,138211911,31786477,23
2011,서울특별시,종로구,항생제처방률,5170149,781415,15.11
2011,서울특별시,중구,항생제처방률,3834392,893700,23.31
2011,서울특별시,용산구,항생제처방률,2456366,618572,25.18
2011,서울특별시,성동구,항생제처방률,3574477,856325,23.96
2011,서울특별시,광진구,항생제처방률,4753379,1143475,24.06
2011,서울특별시,동대문구,항생제처방률,5731269,1133260,19.77
2011,서울특별시,중랑구,항생제처방률,4810309,1192490,24.79
2011,서울특별시,성북구,항생제처방률,5538283,1336045,24.12
2011,서울특별시,강북구,항생제처방률,4781372,1120800,23.44
2011,서울특별시,도봉구,항생제처방률,3732542,930551,24.93
2011,서울특별시,노원구,항생제처방률,7071797,1836199,25.97
2011,서울특별시,은평구,항생제처방률,5828093,1468163,25.19
2011,서울특별시,서대문구,항생제처방률,4783362,961991,20.11
2011,서울특별시,마포구,항생제처방률,4917942,1298369,26.4
2011,서울특별시,양천구,항생제처방률,5531685,1383191,25
2011,서울특별시,강서구,항생제처방률,6717961,1771632,26.37
2011,서울특별시,구로구,항생제처방률,5333708,1412023,26.47
2011,서울특별시,금천구,항생제처방률,2803451,756226,26.97
2011,서울특별시,영등포구,항생제처방률,6744763,1562350,23.16
2011,서울특별시,동작구,항생제처방률,5483192,1176158,21.45
2011,서울특별시,관악구,항생제처방률,5556719,1359266,24.46
2011,서울특별시,서초구,항생제처방률,6405573,1220960,19.06
2011,서울특별시,강남구,항생제처방률,10579661,2124494,20.08
2011,서울특별시,송파구,항생제처방률,8970881,2021983,22.54
2011,서울특별시,강동구,항생제처방률,7100585,1426839,20.09
2011,부산광역시,전체,항생제처방률,49607800,10937741,22.05
2011,부산광역시,중구,항생제처방률,1421256,264292,18.6
2011,부산광역시,서구,항생제처방률,3127616,473836,15.15
2011,부산광역시,동구,항생제처방률,2374336,348540,14.68
2011,부산광역시,영도구,항생제처방률,2048946,459590,22.43
2011,부산광역시,부산진구,항생제처방률,6698719,1427476,21.31
2011,부산광역시,동래구,항생제처방률,3986922,874248,21.93
2011,부산광역시,남구,항생제처방률,3302123,766873,23.22
2011,부산광역시,북구,항생제처방률,3808274,901637,23.68
2011,부산광역시,해운대구,항생제처방률,5204679,1225143,23.54
2011,부산광역시,사하구,항생제처방률,4472075,1154765,25.82
2011,부산광역시,금정구,항생제처방률,3127710,761565,24.35
2011,부산광역시,강서구,항생제처방률,313298,104880,33.48
2011,부산광역시,연제구,항생제처방률,3120462,649309,20.81
2011,부산광역시,수영구,항생제처방률,2325919,487188,20.95
2011,부산광역시,사상구,항생제처방률,2998251,757558,25.27
2011,부산광역시,기장군,항생제처방률,1277214,280841,21.99
2011,대구광역시,전체,항생제처방률,35823914,8203276,22.9
2011,대구광역시,중구,항생제처방률,3770833,528857,14.02
2011,대구광역시,동구,항생제처방률,4698428,1039740,22.13
2011,대구광역시,서구,항생제처방률,2678112,567235,21.18
2011,대구광역시,남구,항생제처방률,3143282,480876,15.3
2011,대구광역시,북구,항생제처방률,5772006,1467158,25.42
2011,대구광역시,수성구,항생제처방률,5610547,1354585,24.14
2011,대구광역시,달서구,항생제처방률,8187332,2196239,26.82
2011,대구광역시,달성군,항생제처방률,1963374,568586,28.96
2011,인천광역시,전체,항생제처방률,33273799,8388240,25.21
2011,인천광역시,중구,항생제처방률,1654283,321464,19.43
2011,인천광역시,동구,항생제처방률,1222069,253962,20.78
2011,인천광역시,남구,항생제처방률,5318624,1298796,24.42
2011,인천광역시,연수구,항생제처방률,2959849,800274,27.04
2011,인천광역시,남동구,항생제처방률,6372572,1562176,24.51
2011,인천광역시,부평구,항생제처방률,6797187,1822710,26.82
2011,인천광역시,계양구,항생제처방률,3657426,936216,25.6
2011,인천광역시,서구,항생제처방률,4460409,1276338,28.61
2011,인천광역시,강화군,항생제처방률,727787,107579,14.78
2011,인천광역시,옹진군,항생제처방률,103593,8725,8.42
2011,광주광역시,전체,항생제처방률,19646189,4971282,25.3
2011,광주광역시,동구,항생제처방률,2946692,477474,16.2
2011,광주광역시,서구,항생제처방률,3726127,1033826,27.75
2011,광주광역시,남구,항생제처방률,2798010,650694,23.26
2011,광주광역시,북구,항생제처방률,5505640,1385543,25.17
2011,광주광역시,광산구,항생제처방률,4669720,1423745,30.49
2011,대전광역시,전체,항생제처방률,22727197,5300228,23.32
2011,대전광역시,동구,항생제처방률,3246277,716126,22.06
2011,대전광역시,중구,항생제처방률,5121692,908982,17.75
2011,대전광역시,서구,항생제처방률,8187570,1957682,23.91
2011,대전광역시,유성구,항생제처방률,3216120,885015,27.52
2011,대전광역시,대덕구,항생제처방률,2955538,832423,28.16
2011,울산광역시,전체,항생제처방률,14148537,3853099,27.23
2011,울산광역시,중구,항생제처방률,2573556,684064,26.58
2011,울산광역시,남구,항생제처방률,5400653,1449287,26.84
2011,울산광역시,동구,항생제처방률,2705633,648551,23.97
2011,울산광역시,북구,항생제처방률,1582424,500236,31.61
2011,울산광역시,울주군,항생제처방률,1886271,570961,30.27
2011,경기도,전체,항생제처방률,140059782,37341980,26.66
2011,경기도,수원시 장안구,항생제처방률,3218741,979886,30.44
2011,경기도,수원시 권선구,항생제처방률,2801136,824366,29.43
2011,경기도,수원시 팔달구,항생제처방률,4408768,937241,21.26
2011,경기도,수원시 영통구,항생제처방률,3963497,1005493,25.37
2011,경기도,성남시 수정구,항생제처방률,2677087,714065,26.67
2011,경기도,성남시 중원구,항생제처방률,3043695,785800,25.82
2011,경기도,성남시 분당구,항생제처방률,7759360,1438572,18.54
2011,경기도,의정부시,항생제처방률,5822632,1473655,25.31
2011,경기도,안양시 만안구,항생제처방률,2898657,681281,23.5
2011,경기도,안양시 동안구,항생제처방률,4627457,1282472,27.71
2011,경기도,부천시 원미구,항생제처방률,6527733,1636196,25.07
2011,경기도,부천시 소사구,항생제처방률,2738693,688631,25.14
2011,경기도,부천시 오정구,항생제처방률,2095167,574025,27.4
2011,경기도,광명시,항생제처방률,4326825,1220728,28.21
2011,경기도,평택시,항생제처방률,5656353,1348692,23.84
2011,경기도,동두천시,항생제처방률,1319156,385713,29.24
2011,경기도,안산시 상록구,항생제처방률,3144512,904422,28.76
2011,경기도,안산시 단원구,항생제처방률,4951945,1287568,26
2011,경기도,고양시 덕양구,항생제처방률,4255562,1196996,28.13
2011,경기도,고양시 일산동구,항생제처방률,3989760,757301,18.98
2011,경기도,고양시 일산서구,항생제처방률,3911940,944221,24.14
2011,경기도,과천시,항생제처방률,607541,155401,25.58
2011,경기도,구리시,항생제처방률,2884422,821835,28.49
2011,경기도,남양주시,항생제처방률,5649993,1779068,31.49
2011,경기도,오산시,항생제처방률,2290036,725179,31.67
2011,경기도,시흥시,항생제처방률,4387543,1468634,33.47
2011,경기도,군포시,항생제처방률,3120143,916110,29.36
2011,경기도,의왕시,항생제처방률,1300012,358224,27.56
2011,경기도,하남시,항생제처방률,1652521,538258,32.57
2011,경기도,용인시,항생제처방률,33610,14723,43.81
2011,경기도,용인시 처인구,항생제처방률,2199202,602276,27.39
2011,경기도,용인시 기흥구,항생제처방률,3339794,1014656,30.38
